Product Title,URL,Price,Rating,Review Count
"Wireless Keyboard and Mouse Combo, EDJO 2.4G Full-Sized Ergonomic Computer Keyboard with Wrist Rest and 3 Level DPI Adjustable Wireless Mouse for Windows, Mac OS Desktop/Laptop/PC ",https://www.amazon.com/Wireless-EDJO-Full-Sized-Ergonomic-Adjustable/dp/B08PBVDQKG/ref=sr_1_46?keywords=keyboard&qid=1656136955&sr=8-46,$29.99,,
"NuPhy Air75 Mechanical Keyboard, 75% Low Profile Wireless Keyboard, Supports Bluetooth 5.0, 2.4G and Wired Connection, Compatible with Windows and Mac OS Systems-Gateron Brown Switch ",https://www.amazon.com/Air75-Mechanical-Connection-Compatible-Systems-Gateron/dp/B09KG6MSVH/ref=sr_1_47?keywords=keyboard&qid=1656136955&sr=8-47,$129.99,,
"Redragon K503 Gaming Keyboard, RGB LED Backlit, Multimedia Keys, Silent USB Keyboard with Wrist Rest for Windows PC Games (Wired, Black) ",https://www.amazon.com/Redragon-Keyboard-Backlit-dedicated-Multimedia/dp/B0763S6N47/ref=sr_1_49?keywords=keyboard&qid=1656136955&sr=8-49,$23.99,,
Razer Cynosa Chroma Gaming Keyboard: Individually Backlit RGB Keys - Spill-Resistant Design - Programmable Macro Functionality - Quiet & Cushioned ,https://www.amazon.com/Razer-Cynosa-Chroma-Gaming-Keyboard/dp/B075KMZ4MX/ref=sr_1_50?keywords=keyboard&qid=1656136955&sr=8-50,$39.99,,
"ASUS ROG Strix Flare (Cherry MX Red) Aura Sync RGB Mechanical Gaming Keyboard with Switches, Customizable Badge, USB Pass Through and Media Controls ",https://www.amazon.com/ROG-Strix-Flare-Cherry-Red/dp/B079K49XTH/ref=sr_1_52?keywords=keyboard&qid=1656136955&sr=8-52,$89.99,,
"Cherry MX Board 1.0 - MX Red Silent Switches - Mechanical Keyboard - High Performance - with Palm Rest for Gaming, Work and Home Office. ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0662632UET78ODS9N0N&url=%2FCHERRY-Board-1-0-Mechanical-Performance%2Fdp%2FB08YRNGVZQ%2Fref%3Dsr_1_53_sspa%3Fkeywords%3Dkeyboard%26qid%3D1656136955%26sr%3D8-53-spons%26psc%3D1&qualifier=1656136955&id=8018476744568153&widgetName=sp_btf,$75.23,,
"LTC NB681 Nimbleback Wired 65% Mechanical Keyboard, RGB Backlit Ultra-Compact 68 Keys Gaming Keyboard with Hot-Swappable Switch and Stand-Alone Arrow/Control Keys (Hot Swappable Red Switch, White) ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A06077032J79R0DZQFFSV&url=%2FLTC-Nimbleback-Ultra-Compact-Hot-Swappable-Stand-Alone%2Fdp%2FB08X6HDTNP%2Fref%3Dsr_1_54_sspa%3Fkeywords%3Dkeyboard%26qid%3D1656136955%26sr%3D8-54-spons%26psc%3D1&qualifier=1656136955&id=8018476744568153&widgetName=sp_btf,$54.99,,
"Wireless Keyboard and Mouse Combo, 2.4GHz Ultra-Slim Aluminum Rechargeable Keyboard with Whisper-Quiet Mouse for Windows, Laptop, PC, Desktop - White and Silver ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A07119002PBUPMV635J47&url=%2FWireless-Keyboard-Ultra-Slim-Rechargeable-Whisper-Quiet%2Fdp%2FB09Y21XM5K%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dkeyboard%26qid%3D1656136957%26sr%3D8-49-spons%26psc%3D1&qualifier=1656136957&id=3337040254615484&widgetName=sp_atf_next,$29.99,,
VAGAU Premium Memory Foam Keyboard and Mouse Wrist Rest Pads Set- for Comfortable Typing &Wrist Pain Relief(Pack of 2) ,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0239059P4UHO30XHI3U&url=%2FVAGAU-Premium-Memory-Keyboard-Comfortable%2Fdp%2FB09MVVRRJT%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dkeyboard%26qid%3D1656136957%26sr%3D8-50-spons%26psc%3D1&qualifier=1656136957&id=3337040254615484&widgetName=sp_atf_next,$21.99,,
SteelSeries Apex 3 RGB Gaming Keyboard – 10-Zone RGB Illumination – IP32 Water Resistant – Premium Magnetic Wrist Rest (Whisper Quiet Gaming Switch) (Renewed) ,https://www.amazon.com/SteelSeries-Apex-RGB-Gaming-Keyboard/dp/B0898R8DTH/ref=sr_1_51?keywords=keyboard&qid=1656136957&sr=8-51,$44.99,,
